episode,win,reward,length,opponent
525,1,(728.5413556500898+0j),396,random
526,1,(1474.9662582837736+0j),855,random
527,0,(6292.613759843257+0j),5846,random
528,1,(2163.4986795953105+0j),1569,random
529,1,(1244.6801134052473+0j),770,random
530,1,(1091.112961538893+0j),651,random
531,1,(877.0170794572235+0j),533,random
532,1,(1078.6670221074498+0j),764,random
533,1,(536.3517555166131+0j),327,random
534,1,(2370.153954735642+0j),1824,random
535,1,(3316.989342752606+0j),2395,random
536,1,(824.0909115752586+0j),584,random
537,1,(1949.17781301453+0j),1203,random
538,0,(6441.184102297847+0j),4980,random
539,1,(824.1450000733591+0j),518,random
540,0,(4451.159012092482+0j),4002,random
541,1,(3890.0419457970042+0j),2680,random
542,1,(888.9107163254554+0j),573,random
543,1,(5772.35860887114+0j),3875,random
544,1,(1490.8581672961607+0j),925,random
545,1,(1473.840494232761+0j),988,random
546,0,(6615.252178032695+0j),4619,random
547,1,(1469.2969477933325+0j),1060,random
548,1,(4298.904074783789+0j),3844,random
549,0,(6357.896525089574+0j),5235,random
550,1,(7513.739592562104+0j),4677,random
551,0,(1755.5234538936877+0j),1547,random
552,1,(980.8100246169665+0j),581,random
553,1,(4495.886931958763+0j),3504,random
554,1,(3262.2705542959316+0j),2547,random
555,1,(842.4511318450401+0j),572,random
556,1,(861.5112807427662+0j),571,random
557,1,(528.512362542079+0j),332,random
558,1,(3020.356973143337+0j),2578,random
559,1,(5948.521958872015+0j),4278,random
560,1,(4223.902042106102+0j),3427,random
561,0,(6584.985795901329+0j),5011,random
562,1,(1744.683506033773+0j),1149,random
563,1,(1253.5654783052187+0j),791,random
564,1,(1205.6534584775204+0j),833,random
565,0,(6600.471467117535+0j),5103,random
566,1,(603.893953395063+0j),342,random
567,0,(3804.452784685892+0j),3579,random
568,1,(2162.602752966065+0j),1436,random
569,1,(2382.7584655747196+0j),1807,random
570,1,(306.71632851943207+0j),190,random
571,1,(810.6529978189835+0j),514,random
572,0,(9308.364359600015+0j),6178,random
573,1,(887.1240669890678+0j),617,random
574,1,(556.6892604711609+0j),295,random
575,0,(7658.067518399199+0j),4944,random
576,0,(2174.154342305764+0j),1666,random
577,1,(510.13499960696976+0j),342,random
578,1,(1819.8837524781088+0j),1061,random
579,1,(650.8625206238735+0j),419,random
580,1,(2563.2102700151604+0j),1473,random
581,1,(644.4759528610704+0j),514,random
582,1,(1159.7825054422433+0j),853,random
583,1,(1001.877070979017+0j),638,random
584,1,(595.6488826316474+0j),389,random
585,1,(4482.558344896342+0j),3303,random
586,1,(833.947515678425+0j),459,random
587,1,(958.9916006779974+0j),628,random
588,1,(1120.0381715264818+0j),721,random
589,1,(676.2426277857367+0j),399,random
590,1,(1265.019524364533+0j),727,random
591,1,(1336.6679904410241+0j),985,random
592,1,(2492.268278121171+0j),1592,random
593,1,(1262.4701822131635+0j),836,random
594,1,(550.8796254364098+0j),416,random
595,1,(1855.0971832555092+0j),1137,random
