episode,win,reward,length,opponent
1247,0,(2131.6742421311237+0j),1614,random
1248,0,(159.09440106499767+0j),250,greedy
1249,1,(1861.39768384195+0j),1147,self-play-700
1250,1,(1250.742958244393+0j),625,random
1251,0,(167.9411186980564+0j),253,greedy
1252,1,(1401.592200343424+0j),875,self-play-750
1253,1,(1879.3741988349764+0j),893,random
1254,1,(1298.3358604744203+0j),586,greedy
1255,1,(1321.1645968236348+0j),848,self-play-750
1256,1,(1954.989767651536+0j),1016,random
1257,0,(559.3631987560561+0j),501,greedy
1258,0,(482.16167499686014+0j),506,self-play-750
1259,1,(1251.548585970296+0j),739,random
1260,0,(1106.9612429989738+0j),1325,greedy
1261,0,(1754.9234696678252+0j),1859,self-play-750
1262,1,(1549.697314987733+0j),880,random
1263,0,(167.5167134396745+0j),172,greedy
1264,0,(314.1125899935945+0j),458,self-play-750
1265,1,(1091.1505372535432+0j),508,random
1266,0,(145.66311341521475+0j),242,greedy
1267,1,(839.6979752460379+0j),430,self-play-750
1268,1,(2199.9511505947203+0j),1132,random
1269,0,(94.22710814921234+0j),183,greedy
1270,0,(147.80200389130871+0j),325,self-play-750
1271,0,(1877.2088501183734+0j),1491,random
1272,0,(1711.9603313265104+0j),1466,greedy
1273,1,(946.7839154776266+0j),411,self-play-750
1274,1,(951.019233599408+0j),437,random
1275,0,(1453.2239662186676+0j),1281,greedy
1276,0,(678.7423512337011+0j),840,self-play-750
1277,1,(1773.8759212927507+0j),973,random
1278,0,(359.9897307638656+0j),407,greedy
1279,0,(1769.6399570094738+0j),1688,self-play-750
1280,1,(1574.2788013807494+0j),738,random
1281,0,(-15.037922343734422+0j),113,greedy
1282,1,(1335.7898071292511+0j),1062,self-play-750
1283,0,(2345.9905994692263+0j),1701,random
1284,0,(256.7717637151887+0j),332,greedy
1285,0,(685.4084222337252+0j),813,self-play-750
1286,0,(2335.106164762821+0j),1880,random
1287,0,(1740.1629154476968+0j),1385,greedy
1288,1,(1150.1998858426082+0j),680,self-play-750
1289,1,(749.430862952002+0j),201,random
1290,0,(-45.690654263464864+0j),61,greedy
1291,0,(1537.7692896915394+0j),1704,self-play-750
1292,1,(1196.1619173948536+0j),556,random
1293,0,(77.83410595578525+0j),132,greedy
1294,0,(2090.652433584019+0j),2557,self-play-750
1295,0,(1649.5118912584956+0j),1340,random
1296,0,(159.17426648286107+0j),184,greedy
1297,0,(668.1710835330754+0j),912,self-play-750
1298,0,(1690.9913593989563+0j),1431,random
1299,0,(28.155446006079558+0j),95,greedy
1300,0,(1522.2535910867698+0j),1661,self-play-800
1301,0,(1676.6036017951596+0j),1645,random
1302,0,(591.2828895298517+0j),456,greedy
1303,1,(1565.7781463549063+0j),1460,self-play-800
1304,0,(1743.518109906884+0j),1417,random
1305,0,(581.8096872621898+0j),636,greedy
1306,0,(962.5324680630495+0j),985,self-play-800
1307,0,(2467.6831509206154+0j),1841,random
1308,0,(43.813196072106706+0j),106,greedy
1309,0,(1781.0086169263157+0j),1745,self-play-800
1310,1,(1429.3804344556074+0j),785,random
1311,0,(395.76600436771724+0j),352,greedy
1312,0,(1466.9830033124797+0j),1776,self-play-800
1313,0,(1768.0149209257827+0j),1528,random
1314,0,(175.13475056534952+0j),195,greedy
1315,0,(1750.328161252604+0j),1840,self-play-800
1316,0,(1617.6207132623438+0j),1730,random
1317,0,(572.2600463019352+0j),503,greedy
1318,0,(1514.2732061589477+0j),1930,self-play-800
1319,1,(1531.7191742028551+0j),791,random
1320,0,(94.14848403948926+0j),172,greedy
1321,0,(1673.2989054845477+0j),1736,self-play-800
1322,0,(1665.376787758453+0j),1408,random
1323,1,(1566.3248143541584+0j),738,greedy
1324,1,(1169.7316422306371+0j),792,self-play-800
1325,1,(831.5009016530805+0j),258,random
1326,0,(1303.807846613487+0j),1212,greedy
1327,0,(692.1069498184916+0j),727,self-play-800
1328,1,(1954.1893243505488+0j),953,random
1329,0,(2066.7692186816057+0j),1389,greedy
1330,1,(1026.4921701386909+0j),647,self-play-800
1331,1,(1768.471706549994+0j),1043,random
1332,0,(166.45374769576614+0j),228,greedy
1333,1,(1317.2701577649343+0j),745,self-play-800
1334,1,(1055.842312204082+0j),434,random
1335,0,(1226.8153854207767+0j),1142,greedy
1336,0,(1669.5238203693125+0j),1567,self-play-800
1337,1,(2312.989076113955+0j),1223,random
1338,0,(1322.0703049895715+0j),1092,greedy
1339,0,(742.3177609897161+0j),876,self-play-800
1340,1,(2042.8207309480601+0j),1188,random
1341,0,(69.56268541039631+0j),130,greedy
1342,1,(893.0538974253506+0j),356,self-play-800
1343,0,(2151.2076171048357+0j),1806,random
1344,0,(98.35237776439294+0j),152,greedy
1345,0,(174.8002555587558+0j),338,self-play-800
1346,1,(1350.929421891054+0j),727,random
1347,0,(440.4054961851982+0j),433,greedy
1348,0,(1881.1667507503525+0j),1738,self-play-800
1349,0,(1608.503945991382+0j),1483,random
1350,0,(-23.035333214570443+0j),77,greedy
1351,0,(967.1482596849978+0j),1122,self-play-850
1352,0,(2452.3298700488644+0j),1697,random
1353,0,(63.99307457036721+0j),136,greedy
1354,0,(78.30996929938479+0j),198,self-play-850
1355,0,(1725.391290911637+0j),1474,random
1356,0,(-8.959137899944864+0j),88,greedy
1357,0,(1732.823662283239+0j),1677,self-play-850
1358,0,(806.4494239127912+0j),664,random
1359,0,(112.4034990861511+0j),170,greedy
1360,0,(2081.0904786224896+0j),1893,self-play-850
1361,1,(1111.954679515766+0j),512,random
1362,1,(1727.2729362706782+1.7708754896942926j),827,greedy
1363,0,(474.09409129246467+0j),656,self-play-850
1364,1,(2045.5443499286878+0j),1100,random
1365,0,(262.70320016714226+0j),256,greedy
1366,0,(307.59525340186195+0j),542,self-play-850
1367,1,(1449.7585967669552+0j),815,random
1368,0,(57.416861481315266+0j),150,greedy
1369,1,(1305.224962681656+0j),745,self-play-850
1370,1,(1485.3687492777183+0j),733,random
1371,0,(363.158821093092+0j),308,greedy
1372,0,(167.54192938557793+0j),327,self-play-850
1373,0,(1952.33947383525+0j),1585,random
1374,0,(252.1775474306471+0j),281,greedy
1375,1,(1760.9155099451975+0j),1189,self-play-850
1376,1,(1000.0213731140643+0j),420,random
1377,0,(1591.9705715362534+0j),1101,greedy
1378,1,(1134.9798638288457+0j),709,self-play-850
1379,1,(1317.403813014305+0j),648,random
1380,1,(872.758931686788+0j),271,greedy
1381,1,(959.6550179809634+0j),514,self-play-850
1382,0,(2033.7410347808732+0j),1523,random
1383,0,(87.9436724123714+0j),130,greedy
1384,1,(885.0836653901267+0j),401,self-play-850
1385,0,(2944.362264339439+0j),1893,random
1386,0,(601.101640596861+0j),416,greedy
1387,1,(1194.9831246803094+0j),805,self-play-850
1388,1,(1505.0881476134944+0j),709,random
1389,0,(134.66176983011778+0j),175,greedy
1390,1,(1055.2033151520147+0j),495,self-play-850
1391,1,(1793.5084681318067+0j),989,random
1392,0,(257.91700733967537+0j),238,greedy
1393,1,(1119.0806126614866+0j),740,self-play-850
1394,0,(2854.890767162018+0j),1860,random
1395,0,(259.30942459986676+0j),247,greedy
1396,1,(1082.9356108351722+0j),618,self-play-850
1397,0,(1638.8422547354494+0j),1297,random
1398,0,(196.96286455268472+0j),163,greedy
1399,1,(960.3683715796126+0j),596,self-play-850
1400,0,(2246.124300695956+0j),1527,random
1401,0,(195.41133294415448+0j),221,greedy
1402,1,(1093.790774826558+0j),639,self-play-900
1403,0,(1665.7061106265353+0j),1423,random
1404,0,(566.8979390766186+0j),358,greedy
1405,0,(1711.5374404253264+0j),1808,self-play-900
1406,1,(1933.8136378257868+0j),1059,random
1407,0,(2501.693151839244+0j),1557,greedy
1408,0,(644.3469911672967+0j),700,self-play-900
1409,1,(1011.4823427213848+0j),440,random
1410,0,(122.11006845908136+0j),171,greedy
1411,1,(690.8359038439617+0j),238,self-play-900
1412,0,(1988.8159949502203+0j),1492,random
1413,0,(124.71572922165953+0j),114,greedy
1414,0,(1996.8327171711815+0j),1887,self-play-900
1415,1,(1770.9547663046878+0j),861,random
1416,1,(975.2251419714381+0j),424,greedy
1417,1,(1371.8801979339655+0j),948,self-play-900
1418,1,(1518.6371319683328+0j),723,random
1419,0,(102.56978213243664+0j),178,greedy
1420,0,(1662.0060792275417+0j),1822,self-play-900
1421,1,(1576.7307694505985+0j),755,random
1422,0,(74.88295719918983+0j),130,greedy
1423,0,(459.7267488519153+0j),641,self-play-900
1424,1,(1728.3418984611146+0j),869,random
1425,0,(217.69735393814028+0j),288,greedy
1426,1,(2779.772546105475+0j),2729,self-play-900
1427,1,(918.597614877628+0j),364,random
1428,0,(-32.88103450161651+0j),53,greedy
1429,1,(1290.27367906321+0j),902,self-play-900
1430,1,(1594.3826261291701+0j),774,random
1431,0,(187.7206473565521+0j),227,greedy
1432,0,(237.32842112034308+0j),447,self-play-900
1433,0,(2294.311728756578+0j),2114,random
1434,0,(100.8355714273986+0j),125,greedy
1435,0,(691.3216928854592+0j),818,self-play-900
1436,1,(1280.7225586928148+0j),546,random
1437,0,(243.7924135237389+0j),310,greedy
1438,0,(1850.2189896154946+0j),1742,self-play-900
1439,1,(1196.8552582588784+0j),424,random
1440,0,(626.3696526563596+0j),477,greedy
1441,0,(434.6116578732531+0j),679,self-play-900
1442,0,(2300.981039486851+0j),2178,random
1443,0,(420.1454877831003+0j),371,greedy
1444,0,(784.6050844537418+0j),955,self-play-900
1445,1,(2706.8461450577715+0j),1720,random
1446,0,(120.55348587858006+0j),201,greedy
1447,0,(497.783804120013+0j),665,self-play-900
1448,1,(1472.2923607372315+0j),814,random
1449,0,(183.88423535232374+0j),274,greedy
1450,0,(342.6072387484929+0j),510,self-play-950
1451,0,(2035.8968401608922+0j),1570,random
1452,0,(60.363063365996055+0j),117,greedy
1453,0,(1732.597168339278+0j),1553,self-play-950
1454,1,(1302.807774179334+0j),530,random
1455,0,(144.1387769358224+0j),198,greedy
1456,0,(239.55818577726518+0j),412,self-play-950
1457,0,(1672.3981589418934+0j),1443,random
1458,0,(20.780377521579453+0j),118,greedy
1459,0,(304.3819188771897+0j),514,self-play-950
1460,1,(1157.8589579552217+0j),551,random
1461,0,(160.09296438673732+0j),233,greedy
1462,0,(1637.528895449722+0j),1840,self-play-950
1463,0,(2049.9904206587476+0j),1655,random
1464,0,(323.2966327240623+0j),315,greedy
1465,0,(1984.5932470886362+0j),1757,self-play-950
1466,1,(1359.6310923284027+0j),761,random
1467,0,(478.8683003189399+0j),451,greedy
1468,0,(809.7789892984513+0j),996,self-play-950
1469,0,(1666.377820425815+0j),1425,random
1470,0,(249.1986736665765+0j),267,greedy
1471,0,(1652.1580620147076+0j),1960,self-play-950
1472,0,(2463.579610873958+0j),1731,random
1473,0,(242.72870756181908+0j),274,greedy
1474,0,(1776.1785895808525+0j),1777,self-play-950
1475,0,(1726.6309624679977+0j),1471,random
1476,0,(182.32327050212064+0j),213,greedy
1477,0,(327.66376127461956+0j),685,self-play-950
1478,1,(1704.5213009586937+0j),933,random
1479,0,(1002.5342080159942+0j),1057,greedy
1480,0,(274.0794140938737+0j),390,self-play-950
1481,1,(1092.6213252430016+0j),460,random
1482,0,(450.21005518671234+0j),459,greedy
1483,0,(736.1270280212348+0j),826,self-play-950
1484,1,(919.7271949278648+0j),371,random
1485,0,(281.3557672500423+0j),249,greedy
1486,0,(1805.5693993661764+0j),1696,self-play-950
1487,1,(1269.5906564215252+0j),723,random
1488,0,(311.61512036818414+0j),291,greedy
1489,0,(2053.881224180602+0j),2067,self-play-950
1490,1,(1510.9607652801376+0j),827,random
1491,0,(-9.139615170195512+0j),81,greedy
1492,0,(1512.0129839305996+0j),2051,self-play-950
1493,1,(1004.4971863463468+0j),362,random
1494,0,(933.6374589725401+0j),892,greedy
1495,0,(730.0082317887097+0j),1003,self-play-950
1496,1,(769.9499387387102+0j),322,random
1497,0,(74.38519289410846+0j),128,greedy
1498,1,(939.1820480605548+0j),576,self-play-950
1499,1,(1021.7214684628045+0j),365,random
1500,0,(227.46057447783068+0j),277,greedy
1501,1,(904.7841640065998+0j),409,self-play-1000
1502,0,(2363.8531359263525+0j),1855,random
1503,0,(56.753870730003655+0j),130,greedy
1504,0,(1765.343817993261+0j),2080,self-play-1000
1505,1,(1342.4675405743592+0j),562,random
1506,0,(55.802559236192934+0j),147,greedy
1507,1,(1187.4627021440156+0j),660,self-play-1000
1508,1,(927.4612634438902+0j),401,random
1509,0,(141.78158232804117+0j),216,greedy
1510,0,(429.68132397916725+0j),724,self-play-1000
1511,0,(2932.483464827247+0j),1898,random
1512,0,(441.39042318110455+0j),434,greedy
1513,1,(1077.3966828289526+0j),607,self-play-1000
1514,0,(2361.7507310433875+0j),1902,random
1515,0,(56.77814053763069+0j),123,greedy
1516,1,(2753.600006307115+0j),2225,self-play-1000
1517,1,(1322.7791732355258+0j),594,random
1518,0,(241.07020405634603+0j),201,greedy
1519,0,(1746.1746247935323+0j),1853,self-play-1000
1520,0,(2223.4954444832406+0j),2359,random
1521,0,(129.36362142189762+0j),184,greedy
1522,0,(293.9867178804076+0j),434,self-play-1000
1523,1,(1578.490784261056+0j),827,random
1524,0,(14.438611554874356+0j),118,greedy
1525,1,(1183.7394543928867+0j),607,self-play-1000
1526,0,(1702.0853983924023+0j),1390,random
1527,1,(754.5626385305334+0j),238,greedy
1528,0,(325.57793721080634+0j),577,self-play-1000
1529,1,(1652.7361599560368+0j),861,random
1530,0,(335.7593170951934+0j),379,greedy
1531,0,(1910.4584849039136+0j),1755,self-play-1000
1532,1,(1433.5042301185847+0j),750,random
1533,0,(77.23488800913483+0j),133,greedy
1534,0,(2059.3323916448776+0j),2623,self-play-1000
1535,0,(2477.0009324498506+0j),1867,random
1536,0,(-24.371901702990243+0j),65,greedy
1537,0,(2457.773822721873+0j),2550,self-play-1000
1538,1,(1183.060366133134+0j),480,random
1539,0,(121.31872394080094+0j),181,greedy
1540,0,(732.5208261140295+0j),671,self-play-1000
1541,1,(1501.7251926316042+0j),670,random
1542,0,(40.60550022193897+0j),125,greedy
1543,1,(1060.0860058060516+0j),666,self-play-1000
1544,1,(1611.240502149342+0j),775,random
1545,0,(246.65848877621954+0j),306,greedy
1546,0,(539.9002688853217+0j),719,self-play-1000
1547,1,(1444.181752069232+0j),680,random
1548,0,(133.24615069124386+0j),184,greedy
1549,0,(1988.4590175108967+0j),1861,self-play-1000
1550,1,(2143.029949050948+0j),1231,random
1551,0,(103.97956298150234+0j),154,greedy
1552,0,(1963.571314352107+0j),1913,self-play-1050
1553,1,(1383.2532119625432+0j),693,random
1554,0,(162.44213143148085+0j),241,greedy
1555,0,(663.9776839940848+0j),707,self-play-1050
1556,0,(2616.433784461705+0j),1929,random
1557,0,(198.5571798424117+0j),198,greedy
1558,0,(1752.449856199999+0j),1617,self-play-1050
1559,1,(1145.4105334616127+0j),553,random
1560,0,(168.44098478771986+0j),223,greedy
1561,1,(722.7074449059032+0j),347,self-play-1050
1562,1,(1479.9112740055484+0j),690,random
1563,0,(-4.529401413689868+0j),88,greedy
1564,0,(209.9745577823146+0j),351,self-play-1050
1565,1,(1179.37546422412+0j),536,random
1566,0,(295.8644287468412+0j),310,greedy
1567,0,(2166.9801976107337+0j),1764,self-play-1050
1568,1,(1314.4628829067478+0j),577,random
1569,1,(1159.13964245498+0j),604,greedy
1570,0,(1380.2937309785616+0j),1657,self-play-1050
1571,1,(1677.5963875097575+0j),941,random
1572,0,(122.828392481159+0j),173,greedy
1573,0,(492.50523779070954+0j),669,self-play-1050
1574,1,(1343.594447323389+0j),657,random
1575,0,(1209.4872725031923+0j),800,greedy
1576,1,(1143.6298969487418+0j),579,self-play-1050
1577,0,(2335.7788539633857+0j),1886,random
1578,0,(132.3229297977308+0j),200,greedy
1579,0,(684.6200582896585+0j),848,self-play-1050
1580,1,(1777.8684463420066+0j),1008,random
1581,0,(226.0128982013286+0j),208,greedy
1582,1,(1016.6094158580981+0j),665,self-play-1050
1583,0,(1850.891963510246+0j),1552,random
1584,0,(298.5050444451798+0j),233,greedy
1585,1,(1070.1835557954828+0j),467,self-play-1050
1586,1,(2268.61054079433+0j),1176,random
1587,0,(332.5486556410033+0j),457,greedy
1588,0,(1694.8683472389523+0j),1674,self-play-1050
1589,1,(1430.032913949359+0j),705,random
1590,0,(21.084189595737627+0j),101,greedy
1591,0,(487.97543273150995+0j),670,self-play-1050
1592,1,(2698.8545442362665+0j),1511,random
1593,0,(59.496663895382284+0j),187,greedy
1594,1,(1090.7213574640573+0j),614,self-play-1050
1595,0,(1991.1766999245176+0j),1476,random
1596,0,(74.12762262887568+0j),170,greedy
1597,0,(488.88720094047403+0j),657,self-play-1050
1598,1,(971.7062826920521+0j),458,random
1599,0,(89.0910266848073+0j),124,greedy
1600,0,(110.66707369688407+0j),297,self-play-1100
1601,1,(1649.7087800679976+0j),869,random
1602,0,(358.4046518128287+0j),328,greedy
1603,1,(1066.9246811728447+0j),655,self-play-1100
1604,1,(1701.9729880210393+0j),1023,random
1605,1,(2592.775304280998+0j),1840,greedy
1606,0,(365.0037272626825+0j),521,self-play-1100
1607,0,(1983.8784328571096+0j),1436,random
1608,0,(181.02911955630867+0j),251,greedy
1609,0,(374.43428936979694+0j),445,self-play-1100
1610,0,(1469.3726757846046+0j),1387,random
1611,0,(421.98703154116185+0j),383,greedy
1612,1,(1050.564816650113+0j),612,self-play-1100
1613,1,(983.3235672830087+0j),382,random
1614,0,(238.94392894858777+0j),264,greedy
1615,0,(1585.944612395862+0j),1775,self-play-1100
1616,0,(2286.854208229265+0j),1923,random
1617,0,(38.443535556223054+0j),105,greedy
1618,0,(234.2550479687535+0j),480,self-play-1100
1619,0,(2589.477036925899+0j),1717,random
1620,0,(791.0178189781136+0j),654,greedy
1621,1,(1247.7901397423211+0j),926,self-play-1100
1622,0,(2654.9629038713165+0j),1785,random
1623,0,(1894.3830867490005+0j),1720,greedy
1624,1,(1077.2173479652602+0j),594,self-play-1100
1625,0,(2029.0200159618694+0j),1502,random
1626,0,(19.371791383304114+0j),124,greedy
1627,1,(963.7029884740275+0j),397,self-play-1100
1628,1,(2081.6834505601573+0j),1295,random
1629,0,(39.61748564490003+0j),95,greedy
1630,1,(1157.2849726516415+0j),641,self-play-1100
1631,1,(1716.2393183722113+0j),793,random
1632,0,(90.06761944305634+0j),138,greedy
1633,1,(1089.1825249266299+0j),523,self-play-1100
1634,0,(2239.0550192595956+0j),1492,random
1635,0,(742.896861961873+0j),621,greedy
1636,0,(1030.665284334253+0j),1239,self-play-1100
1637,0,(1663.786822787065+0j),1421,random
1638,0,(108.89540408127968+0j),168,greedy
1639,1,(834.7308980870146+0j),336,self-play-1100
1640,1,(1436.3187706455346+0j),657,random
1641,0,(131.80464902127167+0j),190,greedy
1642,0,(1634.7090970786778+0j),1478,self-play-1100
1643,0,(1600.074373969364+0j),1425,random
1644,1,(1006.389875932444+0j),346,greedy
1645,0,(537.914720030336+0j),598,self-play-1100
1646,1,(1350.927895472821+0j),655,random
1647,0,(202.68206722271532+0j),264,greedy
1648,0,(1068.102382266015+0j),1205,self-play-1100
1649,0,(1591.4626630231523+0j),1339,random
1650,1,(1475.2211627572328+0j),686,greedy
1651,0,(1121.6061374826413+0j),1079,self-play-1150
1652,1,(1954.1249732469314+0j),898,random
1653,0,(606.3538685761181+0j),613,greedy
1654,0,(376.3572625956221+0j),512,self-play-1150
1655,0,(1522.6210412447283+0j),1518,random
1656,0,(339.46683825910867+0j),318,greedy
1657,1,(2725.7312707465276+0j),1960,self-play-1150
1658,0,(1929.4524590182336+0j),1569,random
1659,0,(203.39195954281882+0j),188,greedy
1660,1,(1486.1822272110417+0j),936,self-play-1150
1661,1,(2122.023309668742+0j),1112,random
1662,0,(261.2128786350362+0j),324,greedy
1663,0,(1792.0670610364211+0j),1884,self-play-1150
1664,1,(2178.073901730828+0j),1438,random
1665,0,(70.28158354596061+0j),108,greedy
1666,1,(1095.9006420067449+0j),540,self-play-1150
1667,1,(1663.9844284836972+0j),925,random
1668,1,(937.1149062419161+0j),303,greedy
1669,0,(2103.7434301014005+0j),2134,self-play-1150
1670,1,(1469.2488107867227+0j),587,random
1671,0,(132.92148876708038+0j),228,greedy
1672,0,(709.454791926688+0j),845,self-play-1150
1673,1,(2365.649483314553+0j),1490,random
1674,0,(3.5934042575038774+0j),65,greedy
1675,0,(1765.5180347667417+0j),2079,self-play-1150
1676,0,(2057.779536995182+0j),1426,random
1677,0,(36.821919642863236+0j),102,greedy
1678,1,(766.9483747118677+0j),389,self-play-1150
1679,1,(2777.110306318141+0j),1685,random
1680,0,(100.27252210245712+0j),172,greedy
1681,0,(666.5640774125197+0j),744,self-play-1150
1682,1,(2075.7399150880797+0j),1174,random
1683,0,(-42.67049109968033+0j),44,greedy
1684,0,(1647.7428795263068+0j),1891,self-play-1150
1685,1,(932.1496593448402+0j),523,random
1686,0,(59.10243390755829+0j),147,greedy
1687,0,(743.0102634048478+0j),744,self-play-1150
1688,1,(2606.786130436148+0j),1708,random
1689,0,(233.93088607288558+0j),328,greedy
1690,0,(616.7154733427972+0j),766,self-play-1150
1691,1,(1521.3236767259482+0j),778,random
1692,0,(124.98010127352617+0j),174,greedy
1693,1,(1085.9121872616092+0j),761,self-play-1150
1694,1,(1761.8912953130243+0j),1039,random
1695,0,(-5.355565605636386+0j),100,greedy
1696,0,(1686.643825218219+0j),1751,self-play-1150
1697,1,(1136.6011940448698+0j),496,random
1698,0,(1823.6881062144116+0j),1218,greedy
1699,0,(413.13088798477065+0j),510,self-play-1150
1700,1,(1018.7577575842666+0j),387,random
1701,0,(472.88776490334556+0j),437,greedy
1702,1,(1278.8047146306033+0j),820,self-play-1200
1703,1,(1575.912974077636+0j),708,random
1704,0,(247.90007294153736+0j),327,greedy
1705,0,(1727.500530555085+0j),1519,self-play-1200
1706,0,(1754.9065006448504+0j),1469,random
1707,0,(1514.4578175377442+0j),1340,greedy
1708,1,(1745.7933952254668+0j),1296,self-play-1200
1709,0,(2677.7228783689657+0j),1917,random
1710,0,(416.43268382775716+0j),284,greedy
1711,1,(1155.7686624318358+0j),709,self-play-1200
1712,0,(2512.6857750465947+0j),1949,random
1713,0,(2019.4090606636923+0j),1654,greedy
1714,1,(1567.1588940070258+0j),1084,self-play-1200
1715,1,(1361.4618760524945+0j),649,random
1716,0,(79.61997424467242+0j),163,greedy
1717,1,(735.6872980005622+0j),316,self-play-1200
1718,1,(1146.5885898592667+0j),553,random
1719,0,(83.87550652042788+0j),161,greedy
1720,1,(1321.3650704757538+0j),806,self-play-1200
1721,1,(1549.699591578003+0j),799,random
1722,0,(25.764632760633816+0j),77,greedy
1723,0,(396.39223079035986+0j),466,self-play-1200
1724,1,(949.2675880965807+0j),388,random
1725,0,(-25.13570947618581+0j),62,greedy
1726,0,(1918.7277768204783+0j),1806,self-play-1200
1727,0,(1812.8169066227742+0j),1397,random
1728,0,(38.23457455970052+0j),126,greedy
1729,0,(450.05682162005576+0j),603,self-play-1200
1730,1,(1353.2062173889365+0j),679,random
1731,0,(4.809182838957355+0j),92,greedy
1732,0,(152.60498795972444+0j),311,self-play-1200
1733,1,(2631.8059378169255+0j),1672,random
1734,0,(497.6198539448542+0j),410,greedy
1735,0,(462.3533851799857+0j),690,self-play-1200
1736,0,(2012.8874176912636+0j),1543,random
1737,0,(4.9034570430129065+0j),89,greedy
1738,0,(443.07663994392567+0j),518,self-play-1200
1739,1,(1250.2556142496858+0j),591,random
1740,0,(153.48869217821073+0j),198,greedy
1741,0,(611.7554340539801+0j),757,self-play-1200
1742,1,(1723.8206198844614+0j),897,random
1743,0,(74.29844646855514+0j),124,greedy
1744,1,(1026.9571140864116+0j),649,self-play-1200
1745,0,(2149.424482805862+0j),1610,random
1746,0,(54.662633356418695+0j),172,greedy
1747,0,(1701.9407325051893+0j),1888,self-play-1200
1748,0,(1825.9510544752943+0j),1529,random
1749,1,(1046.5780420027409+0j),412,greedy
1750,1,(1165.043635969396+0j),679,self-play-1250
1751,1,(863.3160283773498+0j),283,random
1752,0,(86.63760921581115+0j),122,greedy
1753,0,(333.9001521684768+0j),523,self-play-1250
1754,0,(1681.114739819532+0j),1353,random
1755,0,(55.85258699302446+0j),128,greedy
1756,1,(1149.8810395154778+0j),785,self-play-1250
1757,1,(940.9725446235765+0j),377,random
1758,0,(493.2913221466357+0j),392,greedy
1759,0,(1827.516756987851+0j),1921,self-play-1250
1760,1,(2846.273498708349+0j),1817,random
1761,0,(178.85539377882873+0j),301,greedy
1762,0,(660.8671338516863+0j),863,self-play-1250
1763,0,(1710.5284603669663+0j),1406,random
1764,0,(156.26242406981163+0j),214,greedy
1765,0,(783.6387466753661+0j),1023,self-play-1250
1766,1,(1862.0954757984819+0j),861,random
1767,0,(11.652064100633027+0j),79,greedy
1768,1,(1143.597109445648+0j),678,self-play-1250
1769,1,(1295.2981458340657+0j),564,random
1770,0,(-1.7799728285996679+0j),72,greedy
1771,0,(1638.2063822322646+0j),1923,self-play-1250
1772,1,(1723.9779681782597+0j),894,random
1773,0,(271.8476883442669+0j),266,greedy
1774,0,(1743.7073702758798+0j),1833,self-play-1250
1775,0,(1639.9391675191202+0j),1391,random
1776,0,(89.72691889782828+0j),195,greedy
1777,1,(1486.4585193483965+0j),930,self-play-1250
1778,1,(1202.6736859158882+0j),561,random
1779,0,(418.5728952769151+0j),410,greedy
1780,1,(994.1676745782645+0j),537,self-play-1250
1781,1,(2029.8419498897738+0j),1297,random
1782,0,(57.67157558936941+0j),143,greedy
1783,1,(1345.1158793595348+0j),912,self-play-1250
1784,1,(1310.5025830428867+0j),761,random
1785,0,(274.6554035322567+0j),292,greedy
1786,1,(1545.7287908234055+0j),923,self-play-1250
1787,0,(2822.773190805017+0j),1787,random
1788,0,(305.84744054439534+0j),343,greedy
1789,0,(1551.2936455362922+0j),1836,self-play-1250
1790,1,(2021.8119943659167+0j),1333,random
1791,0,(55.344832828681234+0j),138,greedy
1792,1,(1191.0417308714416+0j),679,self-play-1250
1793,1,(936.1240411990501+0j),404,random
1794,0,(116.66385637391144+0j),190,greedy
1795,0,(138.63058407913346+0j),293,self-play-1250
1796,1,(1479.5347486200321+0j),795,random
1797,0,(58.819330947595546+0j),105,greedy
1798,1,(1136.8534462801335+0j),687,self-play-1250
1799,1,(1646.7607398743894+0j),811,random
1800,0,(666.900538221655+0j),544,greedy
1801,1,(819.9966370182658+0j),390,self-play-1300
1802,1,(825.0108078332902+0j),352,random
1803,0,(26.435727559992714+0j),102,greedy
1804,0,(273.66839470066714+0j),461,self-play-1300
1805,1,(1931.4133961816594+0j),1031,random
1806,0,(-25.87058847366106+0j),47,greedy
1807,1,(915.1593805890463+0j),470,self-play-1300
1808,0,(1892.8495497875388+0j),1492,random
1809,0,(819.9126475581778+0j),660,greedy
1810,0,(2212.5508032214625+0j),2692,self-play-1300
1811,1,(1137.2964252467827+0j),428,random
1812,0,(241.98976099240514+0j),278,greedy
1813,1,(1973.9950436942863+0j),1586,self-play-1300
1814,0,(1541.4197602284019+0j),1476,random
1815,0,(75.79277323676129+0j),136,greedy
1816,0,(398.44338034932355+0j),516,self-play-1300
1817,1,(627.1047021852594+0j),191,random
1818,0,(1688.2177537330242+0j),1531,greedy
1819,0,(1496.865543970813+0j),1565,self-play-1300
1820,1,(1162.860886553855+0j),515,random
1821,0,(-23.341614730589654+0j),67,greedy
1822,1,(1153.7644619329417+0j),790,self-play-1300
1823,0,(1633.9883284927744+0j),1454,random
1824,0,(260.26391597149444+0j),211,greedy
1825,0,(541.0391418455223+0j),632,self-play-1300
1826,0,(2593.478100667406+0j),2192,random
1827,0,(358.2482237431813+0j),329,greedy
1828,1,(2322.04167382819+0j),1859,self-play-1300
1829,0,(1687.2768451375057+0j),1451,random
1830,0,(85.22179454037106+0j),123,greedy
