episode,win,reward,length,opponent
322,0,1697.6156413393132,2698,random
323,0,1132.9344709383415,2487,random
324,0,5482.452539989409,5478,random
325,0,534.3447798408563,2376,random
326,0,1039.6078273521227,2686,random
327,0,2713.1301920743877,3494,random
328,0,386.08131933715117,2315,random
329,0,2614.5068842350697,3437,random
330,0,452.44198191107944,2440,random
331,0,4256.200810369328,3710,random
332,0,650.5798828432021,2560,random
333,0,1679.1667653346642,3068,random
334,0,1760.228996508711,2934,random
335,0,508.1831272975994,2183,random
336,0,242.13087693490746,2319,random
337,0,1071.2539634185632,2147,random
338,0,436.6344765513565,2378,random
339,0,1889.7783661497003,2889,random
340,0,532.9029660642926,2461,random
341,0,4043.1206281485415,3740,random
342,0,1905.209106792942,2879,random
343,0,1941.6033169107345,2687,random
344,0,899.9448115131985,2466,random
345,0,1008.46890784114,2920,random
346,0,98.41266225622539,2062,random
347,0,1185.3403581519076,2686,random
348,0,3184.7714940562464,3505,random
349,0,421.3953316628599,2369,random
350,0,681.6516201097733,2014,random
351,0,25.103630683364262,2168,random
352,0,2634.475235365966,3021,random
353,0,3288.9282574656145,3776,random
354,0,1071.208877480481,2698,random
355,0,131.10759447328343,2291,random
356,0,107.48873762360483,2483,random
357,0,3264.4763475214027,3507,random
358,0,1590.7107663481513,2827,random
359,0,558.3311534361794,2596,random
360,0,85.40072511816386,1786,random
361,0,570.2857729987707,2221,random
362,0,765.8097783392693,2392,random
363,0,916.655186239758,2462,random
364,0,482.99056515876106,2404,random
365,0,4465.106221148334,4532,random
366,0,1928.850350070836,2803,random
367,0,253.06493587618706,2353,random
368,0,172.32576671155567,2177,random
369,0,2532.434939056255,2729,random
370,0,572.6339591053297,2367,random
371,0,103.57843916612067,2233,random
372,0,230.78615001511218,2153,random
373,0,1015.7558911690643,2338,random
374,0,423.55414567220436,2321,random
375,0,442.19258263952804,2293,random
376,0,1617.4019943935587,2931,random
377,0,1783.9930330954128,2788,random
378,0,1621.7245131089878,3030,random
379,0,2819.57585517061,3069,random
380,0,370.94530476260485,2085,random
381,0,6144.742401118728,4926,random
382,0,1269.3678703413082,2988,random
383,0,753.676208824253,2574,random
384,0,864.6204776520319,2721,random
385,0,2855.253927618393,3353,random
386,0,905.0229115849389,1983,random
387,0,6985.931873372896,4769,random
388,0,1867.574147295595,3048,random
389,0,555.4827132802386,2522,random
390,0,3751.015712199138,3992,random
391,0,4259.090570550925,3679,random
392,0,231.5968005267356,2107,random
393,0,1149.9136278861095,2779,random
394,0,1743.371508711656,2980,random
395,0,110.22137212689768,1920,random
396,0,76.46852834950458,2088,random
397,0,300.23721518169236,2376,random
398,0,6775.472176633941,5319,random
399,0,440.6549183371499,2091,random
400,0,891.8347244991984,2498,random
401,0,1209.0824701702345,2767,random
402,0,1677.734878699592,2860,random
403,0,724.0696568857469,2635,random
404,0,1008.4563292829823,2561,random
405,0,2040.9089565887575,2912,random
406,0,228.61789245950743,2269,random
407,0,93.74909004576675,2193,random
408,0,5637.7739690941435,4758,random
409,0,2798.9634028478463,3547,random
410,0,1846.3089332081925,3339,random
411,0,211.91855268449044,2258,random
412,0,77.63343033577628,2170,random
413,0,389.47148178315166,1984,random
414,0,688.0456892585984,2666,random
415,0,1051.6214045492486,2492,random
416,0,38.942557890513626,2042,random
417,0,300.8464460438164,2265,random
418,0,286.1521067859934,2337,random
419,0,249.52928166581052,2161,random
420,0,1691.447259820241,2943,random
421,0,644.1830703978638,2493,random
422,0,5074.003294909795,4331,random
423,0,552.0879519162007,2274,random
424,0,227.39149009890855,1724,random
425,0,329.284337082792,2222,random
426,0,980.7194167550728,2355,random
427,0,1163.3534535143613,2656,random
428,0,631.355439224058,2564,random
