episode,win,reward,length,opponent
129,1,32.34839394117026,348,random
130,1,-374.0889987431682,1393,random
131,1,48.26912445053138,546,random
132,1,39.29069872129563,807,random
133,0,-564.2842985157783,1462,random
134,1,-651.5998221169407,1446,random
135,1,-467.1217508822935,1535,random
136,1,-274.44314142250886,1176,random
137,0,-5606.791715962612,4117,random
138,1,-4.241193941099519,1008,random
139,1,-45.979066862602195,1042,random
140,1,12.482728078221545,506,random
141,1,16.200040424308227,673,random
142,1,27.5145226845789,561,random
143,1,-607.7636899104526,1630,random
144,1,-9.331686538713788,778,random
145,1,19.53024469697522,494,random
146,1,-125.78877595882805,1143,random
147,1,-65.42899620130461,927,random
148,1,-542.5315593822353,1521,random
149,1,28.620093746427166,666,random
150,1,43.58461547166283,428,random
151,1,18.538335756329943,180,random
152,0,-112.94418162827412,850,random
153,1,-139.90821815908785,1154,random
154,1,8.569857563417361,653,random
155,1,20.48862246087315,583,random
156,1,54.580059751725635,508,random
157,1,-933.2108718613333,1645,random
158,1,-5857.210499890383,4284,random
159,1,10.09759278987512,875,random
160,1,37.464215764277895,393,random
161,1,-1439.9989071428604,1861,random
162,1,-54.24968530095188,954,random
163,1,34.49442947965127,444,random
164,1,-2057.0688215018786,2117,random
165,1,2.9610474634044675,589,random
166,1,39.323162254105206,299,random
167,1,57.908056054743994,534,random
168,1,65.12338986431797,669,random
169,1,-620.9299469470244,1553,random
170,1,37.918918556331896,542,random
171,1,-6.684119832930708,870,random
172,1,54.11453178271147,505,random
173,1,49.22375506936519,401,random
174,1,-263.77272436378047,1173,random
175,1,14.668464321842029,439,random
176,1,33.388883830845685,649,random
177,1,40.4837483258089,461,random
178,1,-447.8842110313558,1495,random
179,0,-2542.8129376979014,2471,random
180,1,50.956705831811625,531,random
181,0,-7910.278926907702,5638,random
182,1,30.947207987776046,644,random
183,1,-3077.160832747189,2755,random
184,1,56.775419570098165,549,random
185,1,-1430.4578140242334,2027,random
186,1,-1490.4610465896876,1943,random
187,1,-589.813655084711,1540,random
188,1,-336.65187733623264,1194,random
189,1,26.739355922051864,324,random
190,1,35.72949262388588,536,random
191,1,44.97103077833811,259,random
192,1,-3.5780910305535425,983,random
193,1,-1933.7041612802916,2064,random
194,1,17.2099034336837,767,random
195,1,33.6142024580149,861,random
196,1,45.43667862406451,338,random
197,1,-73.65122535123855,1007,random
198,1,-277.4583011711609,1402,random
199,0,-9367.559712708431,5942,random
200,1,-4815.285571661693,3744,random
201,1,70.5852679171786,801,random
202,1,-93.35011627133082,1140,random
203,1,-85.37037002849306,1015,random
204,1,58.69959062365196,613,random
205,1,-269.153905944539,1583,random
206,1,-7657.221036890548,5501,random
207,1,-5875.989145487655,4552,random
208,1,-1765.4588144381607,2080,random
209,1,-2269.3181792239593,2388,random
210,1,-395.7301564540692,1160,random
211,1,10.968774141732013,837,random
212,1,-983.3984321028054,1506,random
213,0,-7840.838071266903,5683,random
214,1,51.62863259515277,469,random
215,1,-79.93537111798196,1315,random
216,0,-7519.335689563064,5677,random
217,1,-426.6752375013703,1327,random
218,1,43.31113537710057,424,random
219,1,52.733828525813784,633,random
220,0,-8684.41471960393,5975,random
221,1,-875.9645392800937,1667,random
222,1,-120.64281980675521,1055,random
223,1,27.015089613763166,388,random
224,1,-4052.161870911104,3338,random
225,1,50.72381966237727,506,random
226,1,71.81557811803019,811,random
227,0,55.769090800067005,834,random
228,1,-61.653593235780214,1281,random
229,1,42.823610375584835,304,random
230,1,-12.863101499394197,1058,random
231,1,-3443.8052551693954,3432,random
232,1,36.09517759169086,719,random
233,1,73.10704952481417,749,random
234,0,-9513.248605404235,6199,random
235,1,34.25953900469172,752,random
236,1,45.30072875416005,859,random
237,1,34.81018073493752,453,random
238,1,-490.4733595875932,1529,random
239,1,-1219.2695670173207,2048,random
240,1,58.4750819166512,533,random
241,1,59.6401782196255,604,random
242,1,46.269107382290194,477,random
243,1,-132.1703014666857,1237,random
244,0,-9753.691481743339,6536,random
245,1,-1562.3730178750948,2066,random
246,1,50.03635624950955,385,random
247,1,-1546.3544735373405,2048,random
248,0,-8177.561086759243,5773,random
249,1,-397.56276688021075,1472,random
250,1,-4693.48181123459,3861,random
251,1,-5062.911621368501,3754,random
252,1,43.84798150762605,505,random
253,1,-95.26498344991472,1295,random
254,1,45.57532502039385,714,random
255,1,-76.47140888587296,1141,random
256,1,45.85308592362634,437,random
257,1,-2143.642838472406,2521,random
258,1,44.82607800625876,575,random
259,0,-7902.751070255465,5718,random
260,1,40.528672487331846,166,random
261,0,-7667.006953226585,5720,random
262,1,-3189.668205552327,2950,random
263,0,-167.6138752350696,1236,random
264,1,-1765.2995998257131,2089,random
265,1,-1400.8887660404584,2078,random
266,0,-1531.297150746485,2015,random
267,0,-2170.909149656345,2463,random
268,0,-8329.380441295327,5817,random
269,1,45.55497430727396,621,random
270,1,-6745.904937863635,4919,random
271,0,-7731.6333141653095,5873,random
272,0,-5167.187379529211,4251,random
273,1,-253.41082629177552,1454,random
274,1,-20.46841051019585,1118,random
275,1,56.422200815085105,651,random
276,1,-2370.9809253990584,2628,random
277,0,-888.8638163102897,1843,random
278,1,55.931144663616294,599,random
279,1,-3759.1629733412087,3565,random
280,1,-45.66678064314001,1033,random
281,1,-197.12307072408012,1221,random
282,1,-6293.380857750211,4930,random
